id,language,variant,domain,subdomain,task_type,customer_intent,customer_tone,agent_tone,channel,difficulty,instruction,input,output,meta_requires_escalation,meta_contains_pii,meta_synthetic,meta_source_type,intent_classification
lusosupport_pt_004439,pt,pt-PT,ecommerce,returns_refunds,faq_answer,refund_request,confused,empathetic,chat,hard,Responde à pergunta do cliente.,Mensagem do cliente: Fiz uma devolução mas não sei se o reembolso já foi processado.,"Para solicitar um reembolso, aceda à sua área de cliente, seleccione a encomenda e clique em 'Pedir Reembolso'. O prazo de devolução é de 30 dias após a entrega. O reembolso é processado no prazo de 5 a 10 dias úteis para o meio de pagamento original.",False,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.7756}"
lusosupport_pt_004440,pt,pt-PT,saas,cancel_subscription,summarization,cancel_subscription,frustrated,concise,phone_transcript,medium,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Já tentei cancelar três vezes e o sistema não deixa — isto é ridículo!,O cliente solicita o cancelamento da subscrição com efeitos imediatos ou no final do período de faturação.,True,False,True,template_generated,"{'intent': 'cancel_subscription', 'confidence': 0.9008}"
lusosupport_pt_004441,pt,pt-PT,travel,booking_change,summarization,booking_change,urgent,professional,web_form,easy,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Necessito da alteração da reserva confirmada hoje.,"O cliente solicita alteração da data, hora ou outros detalhes da sua reserva.",True,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9558}"
lusosupport_pt_004442,pt,pt-PT,utilities,payment_failure,urgency_classification,payment_failure,confused,formal,phone_transcript,hard,Classifica a urgência do pedido de suporte de serviços de utilidade pública em formato JSON.,Mensagem do cliente: Não sei se o problema é do meu cartão ou do vosso sistema.,"{""urgency"": ""high"", ""reason"": ""O bloqueio de pagamento pode resultar em perda de serviço se não for resolvido."", ""escalate"": true}",False,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.7789}"
lusosupport_pt_004443,pt,pt-PT,travel,refund_status,rewrite_professional,booking_cancellation,calm,professional,phone_transcript,medium,Transforma a mensagem original num texto profissional adequado para comunicação corporativa.,Mensagem do cliente: Quero cancelar a reserva e saber se tenho direito a reembolso.,"Venho comunicar o cancelamento da reserva n.º [número], com pedido de reembolso nos termos da política aplicável.",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.7997}"
lusosupport_pt_004444,pt,pt-PT,travel,invoice_request,email_reply,duplicate_charge,confused,professional,web_form,hard,"Redige um e-mail de resposta ao cliente sobre viagens e reservas, em pt-PT.",Mensagem do cliente: Vejo dois débitos iguais na conta mas não sei se é erro ou intencional.,"Caro/a cliente,

Acusamos a recepção da sua comunicação sobre a cobrança em duplicado.

Estamos a verificar os registos de pagamento com urgência. Assim que confirmarmos a duplicação, o reembolso será processado de imediato. Agradecemos a sua paciência.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.6587}"
lusosupport_pt_004445,pt,pt-PT,travel,booking_change,next_action_suggestion,booking_change,confused,formal,web_form,easy,Sugere os próximos passos para resolver este pedido de viagens e reservas de forma formal.,Mensagem do cliente: Tentei alterar a reserva mas não sei se a alteração foi guardada.,"1. Verificar a disponibilidade para as novas datas/condições solicitadas.
2. Informar o cliente sobre eventuais custos de alteração.
3. Processar a alteração após confirmação.
4. Enviar nova confirmação de reserva por e-mail.",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9258}"
lusosupport_pt_004446,pt,pt-PT,travel,invoice_request,summarization,duplicate_charge,formal,professional,chat,hard,Resume em pt-PT a questão levantada pelo cliente sobre viagens e reservas.,Mensagem do cliente: Venho comunicar a existência de uma cobrança duplicada não autorizada.,O cliente reporta uma cobrança repetida e pede verificação urgente dos registos de pagamento.,False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.7579}"
lusosupport_pt_004447,pt,pt-PT,travel,cancellation,rewrite_professional,booking_change,informal,formal,chat,easy,"Reescreve o texto em português europeu com um registo formal, mantendo o conteúdo original.","Mensagem do cliente: Olá, precisei de mudar a reserva — como faço?","Solicito a modificação dos dados da reserva efectuada, nomeadamente a alteração da data de [data actual] para [nova data].",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9294}"
lusosupport_pt_004448,pt,pt-PT,ecommerce,exchange_request,rewrite_professional,return_request,informal,reassuring,email,medium,"Reescreve esta mensagem de cliente num registo formal e profissional, em pt-PT.","Mensagem do cliente: Olá, não gostei do artigo e quero devolvê-lo.","Venho por este meio solicitar a devolução do artigo adquirido, o qual não corresponde às minhas expectativas. Agradeço que me indiquem o procedimento a seguir.",False,False,True,template_generated,"{'intent': 'return_request', 'confidence': 0.8008}"
lusosupport_pt_004449,pt,pt-PT,ecommerce,invoice_request,email_reply,duplicate_charge,confused,formal,email,hard,"Elabora uma resposta de e-mail com tom formal para o cliente, em pt-PT.",Mensagem do cliente: Não percebo porque é que aparece a mesma cobrança duas vezes.,"Caro/a cliente,

Acusamos a recepção da sua comunicação sobre a cobrança em duplicado.

Estamos a verificar os registos de pagamento com urgência. Assim que confirmarmos a duplicação, o reembolso será processado de imediato. Agradecemos a sua paciência.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.7632}"
lusosupport_pt_004450,pt,pt-PT,travel,booking_change,faq_answer,booking_change,formal,formal,web_form,easy,Elabora uma resposta de FAQ para viagens e reservas que responda directamente à dúvida do cliente.,"Mensagem do cliente: Solicito a alteração da reserva para a data indicada, sem penalização.","Para alterar uma reserva, aceda a 'As Minhas Reservas' na área de cliente e seleccione a opção de alteração. As condições variam conforme a tarifa contratada.",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9337}"
lusosupport_pt_004451,pt,pt-PT,marketplace,password_reset,faq_answer,password_reset,informal,empathetic,phone_transcript,easy,"Fornece uma resposta clara à pergunta do cliente sobre marketplace, em pt-PT.","Mensagem do cliente: Ok, preciso de repor a palavra-passe.","A reposição de palavra-passe é feita através do link enviado para o e-mail registado na conta. Se não receber o e-mail, verifique a pasta de spam ou contacte o suporte para reposição manual.",False,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.9419}"
lusosupport_pt_004452,pt,pt-PT,marketplace,order_status,faq_answer,delivery_delay,formal,professional,phone_transcript,easy,Responde a esta pergunta frequente de marketplace em português europeu de forma directa.,Mensagem do cliente: Solicito esclarecimentos formais sobre o atraso na entrega da encomenda.,"Em caso de atraso na entrega, pode verificar o estado no link de tracking ou contactar o suporte. Se a encomenda não chegar no prazo de 7 dias após a data prevista, tem direito a reembolso integral.",False,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9543}"
lusosupport_pt_004453,pt,pt-PT,telecom,billing_question,intent_classification,payment_failure,urgent,reassuring,phone_transcript,hard,"Classifica a intenção do cliente e retorna JSON com intent, urgency, domain e confidence.",Mensagem do cliente: Necessito de resolução imediata para a falha de pagamento.,"{""intent"": ""payment_failure"", ""urgency"": ""high"", ""domain"": ""telecom"", ""confidence"": 0.93}",True,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.8142}"
lusosupport_pt_004454,pt,pt-PT,travel,refund_status,email_reply,booking_cancellation,confused,empathetic,phone_transcript,medium,Escreve um e-mail de resposta em pt-PT — área: viagens e reservas. Tom: empático.,Mensagem do cliente: Tentei cancelar a reserva mas não sei se foi efectuado.,"Caro/a cliente,

Confirmamos o cancelamento da sua reserva conforme solicitado.

Lamentamos não o/a poder receber. O reembolso, quando aplicável, será processado para o meio de pagamento original em breve.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.9116}"
lusosupport_pt_004455,pt,pt-PT,billing_accounts,billing_question,email_reply,invoice_request,formal,professional,email,easy,"Elabora uma resposta de e-mail com tom profissional para o cliente, em pt-PT.",Mensagem do cliente: Venho solicitar a emissão da fatura referente ao serviço prestado.,"Caro/a cliente,

Segue em anexo a fatura solicitada, referente ao período [período].

Caso necessitem de alguma rectificação ou emissão de nota de crédito, ficamos ao dispor.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'invoice_request', 'confidence': 0.9236}"
lusosupport_pt_004456,pt,pt-PT,travel,cancellation,email_reply,booking_change,calm,reassuring,phone_transcript,easy,"Redige um e-mail de resposta ao cliente sobre viagens e reservas, em pt-PT.",Mensagem do cliente: Gostaria de alterar a data da minha reserva — é possível?,"Exmo(a). Sr(a).,

Agradecemos o seu contacto relativamente à alteração da reserva.

Confirmamos que a reserva n.º [número] foi alterada para [nova data/hora], conforme solicitado. Segue em anexo a confirmação actualizada.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9625}"
lusosupport_pt_004457,pt,pt-PT,marketplace,delivery_delay,response_generation,order_status,formal,concise,email,easy,"Responde ao cliente em português de Portugal, com tom conciso.",Mensagem do cliente: Venho solicitar a confirmação do estado de processamento da minha encomenda.,"Estamos a verificar a informação relativa à sua encomenda. Para agilizar o processo, por favor confirme o número de encomenda ou a referência da compra.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9352}"
lusosupport_pt_004458,pt,pt-PT,marketplace,returns_refunds,rewrite_professional,refund_request,confused,empathetic,web_form,hard,Transforma a mensagem original num texto profissional adequado para comunicação corporativa.,Mensagem do cliente: Recebi uma mensagem sobre o reembolso mas não entendi o que fazer a seguir.,"Solicito formalmente o reembolso referente à encomenda n.º [número], uma vez que o produto recebido não está em conformidade com o descrito. Aguardo indicação dos passos a seguir.",False,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.6422}"
lusosupport_pt_004459,pt,pt-PT,telecom,cancel_subscription,next_action_suggestion,change_plan,informal,concise,chat,medium,"Lista as acções que o agente deve tomar para resolver a questão de telecomunicações, em pt-PT.","Mensagem do cliente: Ok, preciso de um plano maior.","1. Verificar o plano actual e os planos disponíveis.
2. Informar o cliente sobre diferenças e custos.
3. Efectuar a alteração após confirmação.
4. Confirmar por e-mail a alteração e a data de efectivação.",False,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.7978}"
lusosupport_pt_004460,pt,pt-PT,subscriptions,order_status,faq_answer,order_status,formal,formal,email,easy,Responde à pergunta do cliente.,Mensagem do cliente: Venho solicitar a confirmação do estado de processamento da minha encomenda.,Pode verificar o estado da sua encomenda em tempo real através da área de cliente ou do link de tracking enviado por e-mail após a expedição. O estado é actualizado automaticamente pelo transportador.,False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9881}"
lusosupport_pt_004461,pt,pt-PT,marketplace,order_status,response_generation,order_status,calm,formal,web_form,easy,Responde ao cliente sobre a sua questão de marketplace com um tom formal e linguagem clara.,Mensagem do cliente: Gostaria de saber qual é o estado actual da minha encomenda.,"Estamos a verificar a informação relativa à sua encomenda. Para agilizar o processo, por favor confirme o número de encomenda ou a referência da compra.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9608}"
lusosupport_pt_004462,pt,pt-PT,ecommerce,order_status,next_action_suggestion,order_status,formal,empathetic,chat,easy,Sugere os próximos passos para o agente de suporte de comércio electrónico resolver este pedido.,Mensagem do cliente: Requeiro uma actualização formal sobre o ponto de situação da entrega.,"1. Pesquisar a encomenda no sistema com o número fornecido pelo cliente.
2. Verificar o estado actual junto do parceiro logístico.
3. Fornecer ao cliente o link de tracking activo.
4. Se houver atraso, escalar para equipa de logística.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9687}"
lusosupport_pt_004463,pt,pt-PT,ecommerce,order_status,response_generation,delivery_delay,calm,formal,email,easy,Redige uma resposta de apoio ao cliente em pt-PT. Área: comércio electrónico. Tom pretendido: formal.,Mensagem do cliente: A minha encomenda ainda não chegou — podem verificar o que se passa?,"Pedimos desculpa pelo atraso na entrega. Estamos a investigar a situação junto do parceiro logístico. Assim que tivermos uma actualização, entraremos em contacto consigo. Agradecemos a sua compreensão.",False,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9534}"
lusosupport_pt_004464,pt,pt-PT,telecom,returns_refunds,email_reply,refund_request,frustrated,empathetic,chat,hard,"Elabora uma resposta de e-mail com tom empático para o cliente, em pt-PT.",Mensagem do cliente: Já pedi o reembolso há semanas e ainda não recebi nada — isto é inaceitável!,"Caro/a cliente,

Acusamos a recepção do seu pedido de reembolso.

Para procedermos ao tratamento do mesmo, necessitamos de:
- Número da encomenda
- Prova de compra
- Descrição do problema

Assim que recebermos esta informação, processaremos o pedido com prioridade.

Atenciosamente,
[Nome da Empresa]",True,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.775}"
lusosupport_pt_004465,pt,pt-PT,marketplace,delivery_delay,urgency_classification,order_status,informal,empathetic,email,easy,Avalia a urgência da mensagem do cliente sobre marketplace e retorna JSON.,"Mensagem do cliente: Olá, onde está a minha encomenda?","{""urgency"": ""low"", ""reason"": ""O cliente aguarda informação sobre o estado da encomenda, sem urgência crítica."", ""escalate"": false}",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9081}"
lusosupport_pt_004466,pt,pt-PT,utilities,complaint,intent_classification,escalation_request,confused,reassuring,email,hard,"Classifica a intenção do cliente e retorna JSON com intent, urgency, domain e confidence.",Mensagem do cliente: Já contactei o apoio básico mas não resolveram — a quem escalo?,"{""intent"": ""escalation_request"", ""urgency"": ""high"", ""domain"": ""utilities"", ""confidence"": 0.96}",True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.8004}"
lusosupport_pt_004467,pt,pt-PT,marketplace,delivery_delay,summarization,delivery_delay,frustrated,reassuring,chat,easy,"Cria um resumo interno da mensagem do cliente recebida pelo chat, em português de Portugal.",Mensagem do cliente: Ninguém me avisou do atraso e eu precisava urgentemente do produto.,O cliente aguarda uma entrega já em atraso e solicita contacto urgente para esclarecimento.,True,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9623}"
lusosupport_pt_004468,pt,pt-PT,marketplace,delivery_delay,next_action_suggestion,delivery_delay,calm,concise,phone_transcript,easy,"Lista as acções que o agente deve tomar para resolver a questão de marketplace, em pt-PT.","Mensagem do cliente: Gostaria de perceber o motivo do atraso na entrega, por favor.","1. Verificar o tracking da encomenda junto do transportador.
2. Identificar a causa do atraso (operacional, logístico ou meteorológico).
3. Comunicar ao cliente a nova data prevista de entrega.
4. Oferecer compensação se o atraso for significativo.",False,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9456}"
lusosupport_pt_004469,pt,pt-PT,telecom,change_plan,rewrite_professional,change_plan,formal,reassuring,phone_transcript,medium,"Reescreve esta mensagem de cliente num registo formal e profissional, em pt-PT.",Mensagem do cliente: Venho requerer a modificação do plano de serviço subscrito.,Venho solicitar a alteração do meu plano actual para o plano [nome do plano]. Agradeço que confirmem a data de efectivação e o novo valor a cobrar.,False,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.872}"
lusosupport_pt_004470,pt,pt-PT,ecommerce,damaged_item,summarization,damaged_item,confused,professional,web_form,medium,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Tenho dúvidas sobre como reportar o artigo danificado.,O cliente recebeu a encomenda com danos visíveis e pretende formalizar a reclamação para obter compensação.,False,False,True,template_generated,"{'intent': 'damaged_item', 'confidence': 0.8889}"
lusosupport_pt_004471,pt,pt-PT,travel,cancellation,faq_answer,booking_cancellation,formal,professional,phone_transcript,medium,"Fornece uma resposta clara à pergunta do cliente sobre viagens e reservas, em pt-PT.",Mensagem do cliente: Requeiro o cancelamento formal da reserva com reembolso integral.,O cancelamento de reservas está sujeito às condições da tarifa contratada. Tarifas reembolsáveis permitem cancelamento gratuito até [X] dias antes. Tarifas não reembolsáveis não dão direito a reembolso.,False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.8443}"
lusosupport_pt_004472,pt,pt-PT,ecommerce,delivery_delay,next_action_suggestion,delivery_delay,formal,formal,web_form,easy,Sugere os próximos passos para resolver este pedido de comércio electrónico de forma formal.,Mensagem do cliente: Verifico que a entrega não foi efectuada no prazo contratualmente acordado.,"1. Verificar o tracking da encomenda junto do transportador.
2. Identificar a causa do atraso (operacional, logístico ou meteorológico).
3. Comunicar ao cliente a nova data prevista de entrega.
4. Oferecer compensação se o atraso for significativo.",False,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9058}"
lusosupport_pt_004473,pt,pt-PT,travel,cancellation,intent_classification,booking_cancellation,informal,empathetic,email,medium,"Classifica a intenção do cliente e retorna JSON com intent, urgency, domain e confidence.","Mensagem do cliente: Ok, precisei de cancelar a reserva.","{""intent"": ""booking_cancellation"", ""urgency"": ""medium"", ""domain"": ""travel"", ""confidence"": 0.84}",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.8864}"
lusosupport_pt_004474,pt,pt-PT,utilities,billing_question,response_generation,payment_failure,confused,professional,email,hard,"Responde ao cliente em português de Portugal, com tom profissional.",Mensagem do cliente: Tentei várias vezes pagar e continua a dar erro — o que está errado?,O pagamento não foi processado com sucesso. Verificámos que pode ter ocorrido um erro na introdução dos dados ou uma recusa pelo banco emissor. Sugerimos contactar o banco ou tentar com um cartão diferente.,False,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.6678}"
lusosupport_pt_004475,pt,pt-PT,billing_accounts,payment_confirmation,intent_classification,duplicate_charge,calm,empathetic,web_form,hard,Analisa a mensagem do cliente sobre faturação e contas e classifica a intenção em formato JSON.,Mensagem do cliente: Verifiquei que fui cobrado duas vezes pelo mesmo serviço — podem verificar?,"{""intent"": ""duplicate_charge"", ""urgency"": ""high"", ""domain"": ""billing_accounts"", ""confidence"": 0.93}",False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.6689}"
lusosupport_pt_004476,pt,pt-PT,utilities,change_plan,email_reply,cancel_subscription,urgent,reassuring,chat,medium,Escreve um e-mail de resposta em pt-PT — área: serviços de utilidade pública. Tom: tranquilizador.,Mensagem do cliente: Preciso de cancelar com urgência antes da próxima cobrança.,"Exmo(a). Sr(a).,

Agradecemos o seu contacto e lamentamos a sua decisão.

Confirmamos o cancelamento da subscrição com efeitos no final do período em curso ([data]). Continuará a ter acesso ao serviço até essa data.

Caso mude de ideias ou necessite de mais informações, estamos ao dispor.

Com os melhores cumprimentos,
[Nome da Empresa]",True,False,True,template_generated,"{'intent': 'cancel_subscription', 'confidence': 0.8554}"
lusosupport_pt_004477,pt,pt-PT,saas,account_access,urgency_classification,password_reset,urgent,professional,email,easy,Classifica a urgência do pedido.,Mensagem do cliente: Necessito de resolução imediata para a reposição de palavra-passe.,"{""urgency"": ""high"", ""reason"": ""O bloqueio de conta impede o cliente de utilizar o serviço contratado."", ""escalate"": true}",True,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.9291}"
lusosupport_pt_004478,pt,pt-PT,ecommerce,payment_failure,next_action_suggestion,payment_failure,urgent,empathetic,chat,hard,Indica os próximos passos.,Mensagem do cliente: Preciso de resolver a falha de pagamento urgentemente — o prazo é hoje.,"1. Verificar o erro de pagamento no sistema (código de recusa).
2. Informar o cliente sobre a causa provável.
3. Orientar sobre como actualizar os dados de pagamento.
4. Oferecer métodos de pagamento alternativos.",True,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.6231}"
lusosupport_pt_004479,pt,pt-PT,travel,refund_status,response_generation,booking_cancellation,calm,reassuring,phone_transcript,medium,Redige uma resposta de apoio ao cliente em pt-PT. Área: viagens e reservas. Tom pretendido: tranquilizador.,Mensagem do cliente: Gostaria de cancelar a minha reserva — quais são as condições?,"O cancelamento foi registado. De acordo com a nossa política, reservas canceladas com mais de 48 horas de antecedência têm direito a reembolso integral. Pode confirmar o número de reserva para verificarmos as condições específicas?",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.7825}"
lusosupport_pt_004480,pt,pt-PT,subscriptions,renewal_question,email_reply,change_plan,calm,concise,email,medium,Escreve um e-mail de resposta em pt-PT — área: subscrições e planos. Tom: conciso.,Mensagem do cliente: Podem informar-me sobre como alterar o meu plano actual?,"Exmo(a). Sr(a).,

Agradecemos o seu pedido de alteração de plano.

Confirmamos que o seu plano foi actualizado para [novo plano] com efeitos imediatos. O novo valor de [€X/mês] será cobrado a partir do próximo ciclo de faturação.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.7947}"
lusosupport_pt_004481,pt,pt-PT,telecom,invoice_request,email_reply,refund_request,calm,professional,web_form,hard,"Escreve uma resposta formal por e-mail, em português europeu, sobre a questão de telecomunicações.",Mensagem do cliente: Gostaria de saber como proceder para obter o reembolso da encomenda.,"Exmo(a). Sr(a).,

Agradecemos o seu contacto e lamentamos a situação.

Para darmos início ao processo de reembolso, solicitamos que nos envie o número da encomenda e, se aplicável, fotografias do artigo com defeito.

Após validação, o reembolso será processado para o meio de pagamento original no prazo de 5 a 10 dias úteis.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.786}"
lusosupport_pt_004482,pt,pt-PT,utilities,cancel_subscription,faq_answer,change_plan,formal,concise,email,medium,Responde à questão do cliente sobre serviços de utilidade pública em português de Portugal.,Mensagem do cliente: Venho requerer a modificação do plano de serviço subscrito.,"Para alterar o plano, aceda a 'Definições de Conta' e seleccione 'Alterar Plano'. A alteração entra em vigor imediatamente. Em caso de upgrade, o valor é cobrado pro-rata; em downgrade, o novo valor aplica-se no próximo ciclo.",False,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.796}"
lusosupport_pt_004483,pt,pt-PT,subscriptions,duplicate_charge,rewrite_professional,duplicate_charge,calm,professional,chat,hard,"Reescreve esta mensagem de cliente num registo formal e profissional, em pt-PT.",Mensagem do cliente: Parece haver uma cobrança duplicada na minha conta — podem confirmar?,Venho informar que foi efectuada uma cobrança duplicada referente ao serviço/produto [descrição]. Solicito a devolução do montante cobrado em excesso com a maior brevidade.,False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.733}"
lusosupport_pt_004484,pt,pt-PT,marketplace,delivery_delay,faq_answer,order_status,frustrated,concise,web_form,easy,"Fornece uma resposta clara à pergunta do cliente sobre marketplace, em pt-PT.",Mensagem do cliente: Ninguém me informa sobre a encomenda — isto é um serviço péssimo.,Pode verificar o estado da sua encomenda em tempo real através da área de cliente ou do link de tracking enviado por e-mail após a expedição. O estado é actualizado automaticamente pelo transportador.,True,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.949}"
lusosupport_pt_004485,pt,pt-PT,travel,cancellation,urgency_classification,booking_cancellation,frustrated,concise,phone_transcript,medium,Determina o nível de urgência desta mensagem de cliente e indica se requer escalamento.,Mensagem do cliente: Já cancelei a reserva mas ainda não recebi o reembolso — inadmissível.,"{""urgency"": ""medium"", ""reason"": ""A situação tem carácter de urgência moderada devido a possíveis custos de cancelamento."", ""escalate"": false}",True,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.8084}"
lusosupport_pt_004486,pt,pt-PT,utilities,duplicate_charge,faq_answer,billing_question,informal,formal,web_form,medium,Responde à pergunta do cliente.,"Mensagem do cliente: Olá, não percebo a fatura — podem ajudar?","Todas as faturas estão disponíveis na área de cliente em 'Faturas e Pagamentos'. Caso identifique um erro numa cobrança, contacte o suporte com o número de fatura e o item em questão para verificação.",False,False,True,template_generated,"{'intent': 'billing_question', 'confidence': 0.8482}"
lusosupport_pt_004487,pt,pt-PT,travel,cancellation,faq_answer,booking_cancellation,confused,concise,chat,medium,Elabora uma resposta de FAQ para viagens e reservas que responda directamente à dúvida do cliente.,Mensagem do cliente: Não sei se o cancelamento tem custos — podem esclarecer?,"Para cancelar uma reserva, aceda à área de cliente e seleccione a opção de cancelamento. O reembolso, quando aplicável, é processado em 5 a 10 dias úteis para o meio de pagamento original.",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.9134}"
lusosupport_pt_004488,pt,pt-PT,utilities,complaint,summarization,escalation_request,formal,formal,phone_transcript,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Venho requerer que o presente caso seja encaminhado para decisão superior.,O cliente exige contacto com um supervisor após não obter resolução satisfatória para o seu problema.,True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.7591}"
lusosupport_pt_004489,pt,pt-PT,ecommerce,delivery_delay,response_generation,order_status,calm,professional,email,easy,"Responde ao cliente em português de Portugal, com tom profissional.",Mensagem do cliente: Gostaria de saber qual é o estado actual da minha encomenda.,"Pode indicar-nos o número da sua encomenda? Com esse dado, conseguimos verificar o estado actual e informá-lo/a sobre a data prevista de entrega.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9778}"
lusosupport_pt_004490,pt,pt-PT,travel,booking_change,email_reply,booking_change,calm,formal,email,easy,"Escreve uma resposta formal por e-mail, em português europeu, sobre a questão de viagens e reservas.",Mensagem do cliente: Necessito de modificar os detalhes da reserva efectuada.,"Exmo(a). Sr(a).,

Agradecemos o seu contacto relativamente à alteração da reserva.

Confirmamos que a reserva n.º [número] foi alterada para [nova data/hora], conforme solicitado. Segue em anexo a confirmação actualizada.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9408}"
lusosupport_pt_004491,pt,pt-PT,ecommerce,damaged_item,next_action_suggestion,return_request,confused,empathetic,web_form,medium,Sugere os próximos passos para o agente de suporte de comércio electrónico resolver este pedido.,Mensagem do cliente: Tentei perceber como devolver o artigo mas não encontrei a informação.,"1. Confirmar o número da encomenda e a elegibilidade para devolução (prazo de 30 dias).
2. Enviar a etiqueta de devolução por e-mail.
3. Aguardar a recepção do artigo devolvido.
4. Processar o reembolso após inspecção do artigo.",False,False,True,template_generated,"{'intent': 'return_request', 'confidence': 0.9111}"
lusosupport_pt_004492,pt,pt-PT,marketplace,invoice_clarification,intent_classification,complaint,frustrated,concise,chat,hard,Identifica a intenção principal do cliente nesta mensagem sobre marketplace.,Mensagem do cliente: Estou extremamente insatisfeito e exijo uma resposta escrita à minha reclamação.,"{""intent"": ""complaint"", ""urgency"": ""high"", ""domain"": ""marketplace"", ""confidence"": 0.89}",True,False,True,template_generated,"{'intent': 'complaint', 'confidence': 0.7222}"
lusosupport_pt_004493,pt,pt-PT,travel,booking_change,urgency_classification,booking_change,informal,concise,web_form,easy,Determina o nível de urgência desta mensagem de cliente e indica se requer escalamento.,"Mensagem do cliente: Ok, mudei de planos — podem alterar a reserva?","{""urgency"": ""medium"", ""reason"": ""O pedido de modificação pode implicar custos adicionais se não for tratado atempadamente."", ""escalate"": false}",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.944}"
lusosupport_pt_004494,pt,pt-PT,travel,refund_status,intent_classification,booking_cancellation,urgent,formal,chat,medium,Identifica a intenção principal do cliente nesta mensagem sobre viagens e reservas.,Mensagem do cliente: É urgente cancelar — o check-in é amanhã e mudei de planos.,"{""intent"": ""booking_cancellation"", ""urgency"": ""medium"", ""domain"": ""travel"", ""confidence"": 0.83}",True,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.7905}"
